Provincias;Sexo;Nacionalidad;Año;Total
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2019;62.122
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2018;59.050
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2017;57.095
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2016;57.708
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2015;59.169
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2014;62.338
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2013;67.290
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2012;69.136
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2011;68.142
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2010;68.385
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2009;66.502
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2008;61.177
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2007;50.947
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2006;42.824
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2005;36.063
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2004;27.220
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2003;21.570
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2002;14.812
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2001;10.121
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;2000;7.126
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;1999;5.429
43 Tarragona;Mujeres;TOTAL EXTRANJEROS;1998;4.666
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2022;15.604
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2021;15.239
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2020;14.756
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2019;13.845
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2018;13.523
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2017;13.414
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2016;13.878
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2015;14.702
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2014;15.515
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2013;17.293
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2012;17.798
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2011;17.573
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2010;17.634
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2009;18.369
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2008;17.043
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2007;13.858
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2006;11.414
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2005;9.756
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2004;7.428
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2003;6.016
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2002;3.526
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2001;1.621
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;2000;893
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;1999;648
44 Teruel;Ambos sexos;TOTAL EXTRANJEROS;1998;611
44 Teruel;Hombres;TOTAL EXTRANJEROS;2022;8.042
44 Teruel;Hombres;TOTAL EXTRANJEROS;2021;7.871
44 Teruel;Hombres;TOTAL EXTRANJEROS;2020;7.609
44 Teruel;Hombres;TOTAL EXTRANJEROS;2019;7.138
44 Teruel;Hombres;TOTAL EXTRANJEROS;2018;6.982
44 Teruel;Hombres;TOTAL EXTRANJEROS;2017;6.997
44 Teruel;Hombres;TOTAL EXTRANJEROS;2016;7.298
44 Teruel;Hombres;TOTAL EXTRANJEROS;2015;7.835
44 Teruel;Hombres;TOTAL EXTRANJEROS;2014;8.330
44 Teruel;Hombres;TOTAL EXTRANJEROS;2013;9.395
44 Teruel;Hombres;TOTAL EXTRANJEROS;2012;9.807
44 Teruel;Hombres;TOTAL EXTRANJEROS;2011;9.836
44 Teruel;Hombres;TOTAL EXTRANJEROS;2010;10.008
44 Teruel;Hombres;TOTAL EXTRANJEROS;2009;10.795
44 Teruel;Hombres;TOTAL EXTRANJEROS;2008;10.292
44 Teruel;Hombres;TOTAL EXTRANJEROS;2007;8.345
44 Teruel;Hombres;TOTAL EXTRANJEROS;2006;6.937
44 Teruel;Hombres;TOTAL EXTRANJEROS;2005;5.891
44 Teruel;Hombres;TOTAL EXTRANJEROS;2004;4.462
44 Teruel;Hombres;TOTAL EXTRANJEROS;2003;3.642
44 Teruel;Hombres;TOTAL EXTRANJEROS;2002;2.133
44 Teruel;Hombres;TOTAL EXTRANJEROS;2001;1.001
44 Teruel;Hombres;TOTAL EXTRANJEROS;2000;540
44 Teruel;Hombres;TOTAL EXTRANJEROS;1999;362
44 Teruel;Hombres;TOTAL EXTRANJEROS;1998;340
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2022;7.562
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2021;7.368
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2020;7.147
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2019;6.707
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2018;6.541
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2017;6.417
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2016;6.580
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2015;6.867
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2014;7.185
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2013;7.898
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2012;7.991
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2011;7.737
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2010;7.626
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2009;7.574
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2008;6.751
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2007;5.513
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2006;4.477
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2005;3.865
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2004;2.966
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2003;2.374
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2002;1.393
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2001;620
44 Teruel;Mujeres;TOTAL EXTRANJEROS;2000;353
44 Teruel;Mujeres;TOTAL EXTRANJEROS;1999;286
44 Teruel;Mujeres;TOTAL EXTRANJEROS;1998;271
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2022;74.362
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2021;73.000
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2020;71.967
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2019;65.226
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2018;60.472
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2017;59.626
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2016;62.087
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2015;65.605
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2014;72.233
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2013;81.163
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2012;86.704
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2011;85.423
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2010;83.975
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2009;83.260
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2008;74.826
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2007;57.920
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2006;46.243
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2005;40.564
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2004;32.019
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2003;26.106
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2002;17.871
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2001;11.281
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;2000;6.171
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;1999;4.916
45 Toledo;Ambos sexos;TOTAL EXTRANJEROS;1998;4.984
45 Toledo;Hombres;TOTAL EXTRANJEROS;2022;37.160
45 Toledo;Hombres;TOTAL EXTRANJEROS;2021;36.420
45 Toledo;Hombres;TOTAL EXTRANJEROS;2020;35.889
45 Toledo;Hombres;TOTAL EXTRANJEROS;2019;32.585
45 Toledo;Hombres;TOTAL EXTRANJEROS;2018;30.449
45 Toledo;Hombres;TOTAL EXTRANJEROS;2017;30.279
45 Toledo;Hombres;TOTAL EXTRANJEROS;2016;31.764
45 Toledo;Hombres;TOTAL EXTRANJEROS;2015;33.958
45 Toledo;Hombres;TOTAL EXTRANJEROS;2014;37.983
45 Toledo;Hombres;TOTAL EXTRANJEROS;2013;43.124
45 Toledo;Hombres;TOTAL EXTRANJEROS;2012;46.646
45 Toledo;Hombres;TOTAL EXTRANJEROS;2011;46.175
45 Toledo;Hombres;TOTAL EXTRANJEROS;2010;45.882
45 Toledo;Hombres;TOTAL EXTRANJEROS;2009;46.463
45 Toledo;Hombres;TOTAL EXTRANJEROS;2008;42.095
45 Toledo;Hombres;TOTAL EXTRANJEROS;2007;31.977
45 Toledo;Hombres;TOTAL EXTRANJEROS;2006;25.537
45 Toledo;Hombres;TOTAL EXTRANJEROS;2005;22.525
45 Toledo;Hombres;TOTAL EXTRANJEROS;2004;17.632
45 Toledo;Hombres;TOTAL EXTRANJEROS;2003;14.471
45 Toledo;Hombres;TOTAL EXTRANJEROS;2002;10.137
45 Toledo;Hombres;TOTAL EXTRANJEROS;2001;6.451
45 Toledo;Hombres;TOTAL EXTRANJEROS;2000;3.354
45 Toledo;Hombres;TOTAL EXTRANJEROS;1999;2.682
45 Toledo;Hombres;TOTAL EXTRANJEROS;1998;2.703
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2022;37.202
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2021;36.580
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2020;36.078
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2019;32.641
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2018;30.023
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2017;29.347
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2016;30.323
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2015;31.647
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2014;34.250
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2013;38.039
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2012;40.058
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2011;39.248
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2010;38.093
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2009;36.797
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2008;32.731
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2007;25.943
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2006;20.706
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2005;18.039
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2004;14.387
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2003;11.635
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2002;7.734
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2001;4.830
45 Toledo;Mujeres;TOTAL EXTRANJEROS;2000;2.817
45 Toledo;Mujeres;TOTAL EXTRANJEROS;1999;2.234
45 Toledo;Mujeres;TOTAL EXTRANJEROS;1998;2.281
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2022;304.795
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2021;289.048
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2020;288.521
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2019;263.848
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2018;246.676
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2017;237.624
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2016;246.012
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2015;248.717
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2014;260.871
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2013;286.031
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2012;298.804
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2011;302.696
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2010;314.395
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2009;315.145
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2008;294.846
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2007;250.974
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2006;231.084
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2005;194.707
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2004;151.754
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2003;124.088
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2002;84.727
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2001;49.151
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;2000;26.920
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;1999;20.000
46 Valencia/València;Ambos sexos;TOTAL EXTRANJEROS;1998;19.553
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2022;152.361
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2021;145.106
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2020;144.941
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2019;132.601
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2018;125.004
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2017;121.620
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2016;127.485
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2015;129.671
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2014;136.201
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2013;150.716
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2012;159.049
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2011;161.584
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2010;169.125
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2009;171.027
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2008;160.492
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2007;136.646
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2006;127.891
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2005;107.043
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2004;83.403
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2003;68.955
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2002;47.573
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2001;27.470
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;2000;14.543
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;1999;10.642
46 Valencia/València;Hombres;TOTAL EXTRANJEROS;1998;10.348
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2022;152.434
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2021;143.942
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2020;143.580
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2019;131.247
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2018;121.672
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2017;116.004
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2016;118.527
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2015;119.046
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2014;124.670
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2013;135.315
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2012;139.755
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2011;141.112
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2010;145.270
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2009;144.118
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2008;134.354
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2007;114.328
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2006;103.193
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2005;87.664
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2004;68.351
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2003;55.133
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2002;37.153
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2001;21.682
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;2000;12.376
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;1999;9.358
46 Valencia/València;Mujeres;TOTAL EXTRANJEROS;1998;9.205
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2022;29.425
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2021;28.860
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2020;27.322
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2019;24.783
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2018;23.559
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2017;22.987
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2016;24.343
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2015;25.325
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2014;27.860
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2013;31.789
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2012;32.947
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2011;33.257
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2010;32.656
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2009;32.288
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2008;29.674
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2007;23.087
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2006;20.793
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2005;18.080
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2004;14.139
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2003;11.325
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2002;7.178
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2001;3.230
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;2000;1.953
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;1999;1.612
47 Valladolid;Ambos sexos;TOTAL EXTRANJEROS;1998;1.522
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2022;14.392
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2021;14.036
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2020;13.363
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2019;12.201
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2018;11.635
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2017;11.393
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2016;12.222
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2015;12.756
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2014;14.190
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2013;16.136
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2012;16.931
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2011;17.176
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2010;16.944
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2009;16.946
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2008;15.525
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2007;11.737
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2006;10.591
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2005;9.291
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2004;7.309
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2003;5.855
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2002;3.640
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2001;1.452
47 Valladolid;Hombres;TOTAL EXTRANJEROS;2000;852
47 Valladolid;Hombres;TOTAL EXTRANJEROS;1999;708
47 Valladolid;Hombres;TOTAL EXTRANJEROS;1998;671
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2022;15.033
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2021;14.824
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2020;13.959
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2019;12.582
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2018;11.924
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2017;11.594
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2016;12.121
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2015;12.569
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2014;13.670
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2013;15.653
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2012;16.016
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2011;16.081
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2010;15.712
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2009;15.342
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2008;14.149
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2007;11.350
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2006;10.202
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2005;8.789
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2004;6.830
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2003;5.470
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2002;3.538
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2001;1.778
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;2000;1.101
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;1999;905
47 Valladolid;Mujeres;TOTAL EXTRANJEROS;1998;851
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2022;6.342
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2021;6.246
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2020;6.097
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2019;5.782
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2018;5.728
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2017;5.871
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2016;6.372
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2015;6.786
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2014;7.163
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2013;8.105
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2012;8.803
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2011;8.406
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2010;8.041
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2009;7.992
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2008;7.669
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2007;5.727
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2006;4.688
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2005;3.717
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2004;2.623
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2003;2.102
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2002;1.553
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2001;1.195
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;2000;963
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;1999;961
49 Zamora;Ambos sexos;TOTAL EXTRANJEROS;1998;914
49 Zamora;Hombres;TOTAL EXTRANJEROS;2022;3.031
49 Zamora;Hombres;TOTAL EXTRANJEROS;2021;2.990
49 Zamora;Hombres;TOTAL EXTRANJEROS;2020;2.902
49 Zamora;Hombres;TOTAL EXTRANJEROS;2019;2.798
49 Zamora;Hombres;TOTAL EXTRANJEROS;2018;2.776
49 Zamora;Hombres;TOTAL EXTRANJEROS;2017;2.885
49 Zamora;Hombres;TOTAL EXTRANJEROS;2016;3.148
49 Zamora;Hombres;TOTAL EXTRANJEROS;2015;3.388
49 Zamora;Hombres;TOTAL EXTRANJEROS;2014;3.624
49 Zamora;Hombres;TOTAL EXTRANJEROS;2013;4.129
49 Zamora;Hombres;TOTAL EXTRANJEROS;2012;4.635
49 Zamora;Hombres;TOTAL EXTRANJEROS;2011;4.426
49 Zamora;Hombres;TOTAL EXTRANJEROS;2010;4.290
49 Zamora;Hombres;TOTAL EXTRANJEROS;2009;4.403
49 Zamora;Hombres;TOTAL EXTRANJEROS;2008;4.267
49 Zamora;Hombres;TOTAL EXTRANJEROS;2007;3.063
49 Zamora;Hombres;TOTAL EXTRANJEROS;2006;2.400
49 Zamora;Hombres;TOTAL EXTRANJEROS;2005;1.838
49 Zamora;Hombres;TOTAL EXTRANJEROS;2004;1.208
49 Zamora;Hombres;TOTAL EXTRANJEROS;2003;965
49 Zamora;Hombres;TOTAL EXTRANJEROS;2002;704
49 Zamora;Hombres;TOTAL EXTRANJEROS;2001;551
49 Zamora;Hombres;TOTAL EXTRANJEROS;2000;432
49 Zamora;Hombres;TOTAL EXTRANJEROS;1999;429
49 Zamora;Hombres;TOTAL EXTRANJEROS;1998;405
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2022;3.311
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2021;3.256
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2020;3.195
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2019;2.984
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2018;2.952
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2017;2.986
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2016;3.224
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2015;3.398
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2014;3.539
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2013;3.976
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2012;4.168
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2011;3.980
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2010;3.751
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2009;3.589
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2008;3.402
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2007;2.664
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2006;2.288
49 Zamora;Mujeres;TOTAL EXTRANJEROS;2005;1.879
