Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
Guinea Ecuatorial;Mujeres;Total Nacional;06 Cantabria;2022;78
Guinea Ecuatorial;Mujeres;Total Nacional;06 Cantabria;2021;78
Guinea Ecuatorial;Mujeres;Total Nacional;06 Cantabria;2020;83
Guinea Ecuatorial;Mujeres;Total Nacional;06 Cantabria;2019;74
Guinea Ecuatorial;Mujeres;Total Nacional;06 Cantabria;2018;71
Guinea Ecuatorial;Mujeres;Total Nacional;07 Castilla y León;2022;159
Guinea Ecuatorial;Mujeres;Total Nacional;07 Castilla y León;2021;172
Guinea Ecuatorial;Mujeres;Total Nacional;07 Castilla y León;2020;181
Guinea Ecuatorial;Mujeres;Total Nacional;07 Castilla y León;2019;186
Guinea Ecuatorial;Mujeres;Total Nacional;07 Castilla y León;2018;154
Guinea Ecuatorial;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;383
Guinea Ecuatorial;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;372
Guinea Ecuatorial;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;378
Guinea Ecuatorial;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;335
Guinea Ecuatorial;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;315
Guinea Ecuatorial;Mujeres;Total Nacional;09 Cataluña;2022;839
Guinea Ecuatorial;Mujeres;Total Nacional;09 Cataluña;2021;880
Guinea Ecuatorial;Mujeres;Total Nacional;09 Cataluña;2020;924
Guinea Ecuatorial;Mujeres;Total Nacional;09 Cataluña;2019;926
Guinea Ecuatorial;Mujeres;Total Nacional;09 Cataluña;2018;963
Guinea Ecuatorial;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;1.014
Guinea Ecuatorial;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;1.020
Guinea Ecuatorial;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;1.138
Guinea Ecuatorial;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;1.134
Guinea Ecuatorial;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;1.135
Guinea Ecuatorial;Mujeres;Total Nacional;11 Extremadura;2022;18
Guinea Ecuatorial;Mujeres;Total Nacional;11 Extremadura;2021;17
Guinea Ecuatorial;Mujeres;Total Nacional;11 Extremadura;2020;19
Guinea Ecuatorial;Mujeres;Total Nacional;11 Extremadura;2019;22
Guinea Ecuatorial;Mujeres;Total Nacional;11 Extremadura;2018;24
Guinea Ecuatorial;Mujeres;Total Nacional;12 Galicia;2022;80
Guinea Ecuatorial;Mujeres;Total Nacional;12 Galicia;2021;75
Guinea Ecuatorial;Mujeres;Total Nacional;12 Galicia;2020;89
Guinea Ecuatorial;Mujeres;Total Nacional;12 Galicia;2019;90
Guinea Ecuatorial;Mujeres;Total Nacional;12 Galicia;2018;83
Guinea Ecuatorial;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;2.989
Guinea Ecuatorial;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;3.147
Guinea Ecuatorial;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;3.385
Guinea Ecuatorial;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;3.429
Guinea Ecuatorial;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;3.403
Guinea Ecuatorial;Mujeres;Total Nacional;14 Murcia, Región de;2022;119
Guinea Ecuatorial;Mujeres;Total Nacional;14 Murcia, Región de;2021;120
Guinea Ecuatorial;Mujeres;Total Nacional;14 Murcia, Región de;2020;142
Guinea Ecuatorial;Mujeres;Total Nacional;14 Murcia, Región de;2019;147
Guinea Ecuatorial;Mujeres;Total Nacional;14 Murcia, Región de;2018;121
Guinea Ecuatorial;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;66
Guinea Ecuatorial;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;64
Guinea Ecuatorial;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;66
Guinea Ecuatorial;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;59
Guinea Ecuatorial;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;61
Guinea Ecuatorial;Mujeres;Total Nacional;16 País Vasco;2022;499
Guinea Ecuatorial;Mujeres;Total Nacional;16 País Vasco;2021;524
Guinea Ecuatorial;Mujeres;Total Nacional;16 País Vasco;2020;547
Guinea Ecuatorial;Mujeres;Total Nacional;16 País Vasco;2019;547
Guinea Ecuatorial;Mujeres;Total Nacional;16 País Vasco;2018;546
Guinea Ecuatorial;Mujeres;Total Nacional;17 Rioja, La;2022;42
Guinea Ecuatorial;Mujeres;Total Nacional;17 Rioja, La;2021;39
Guinea Ecuatorial;Mujeres;Total Nacional;17 Rioja, La;2020;46
Guinea Ecuatorial;Mujeres;Total Nacional;17 Rioja, La;2019;29
Guinea Ecuatorial;Mujeres;Total Nacional;17 Rioja, La;2018;35
Guinea Ecuatorial;Mujeres;Total Nacional;18 Ceuta;2022;0
Guinea Ecuatorial;Mujeres;Total Nacional;18 Ceuta;2021;1
Guinea Ecuatorial;Mujeres;Total Nacional;18 Ceuta;2020;0
Guinea Ecuatorial;Mujeres;Total Nacional;18 Ceuta;2019;0
Guinea Ecuatorial;Mujeres;Total Nacional;18 Ceuta;2018;0
Guinea Ecuatorial;Mujeres;Total Nacional;19 Melilla;2022;1
Guinea Ecuatorial;Mujeres;Total Nacional;19 Melilla;2021;1
Guinea Ecuatorial;Mujeres;Total Nacional;19 Melilla;2020;2
Guinea Ecuatorial;Mujeres;Total Nacional;19 Melilla;2019;2
Guinea Ecuatorial;Mujeres;Total Nacional;19 Melilla;2018;2
Guinea-Bissau;Hombres;Total Nacional;01 Andalucía;2022;1.214
Guinea-Bissau;Hombres;Total Nacional;01 Andalucía;2021;1.138
Guinea-Bissau;Hombres;Total Nacional;01 Andalucía;2020;1.200
Guinea-Bissau;Hombres;Total Nacional;01 Andalucía;2019;1.214
Guinea-Bissau;Hombres;Total Nacional;01 Andalucía;2018;1.238
Guinea-Bissau;Hombres;Total Nacional;02 Aragón;2022;116
Guinea-Bissau;Hombres;Total Nacional;02 Aragón;2021;106
Guinea-Bissau;Hombres;Total Nacional;02 Aragón;2020;108
Guinea-Bissau;Hombres;Total Nacional;02 Aragón;2019;92
Guinea-Bissau;Hombres;Total Nacional;02 Aragón;2018;79
Guinea-Bissau;Hombres;Total Nacional;03 Asturias, Principado de;2022;12
Guinea-Bissau;Hombres;Total Nacional;03 Asturias, Principado de;2021;10
Guinea-Bissau;Hombres;Total Nacional;03 Asturias, Principado de;2020;11
Guinea-Bissau;Hombres;Total Nacional;03 Asturias, Principado de;2019;9
Guinea-Bissau;Hombres;Total Nacional;03 Asturias, Principado de;2018;9
Guinea-Bissau;Hombres;Total Nacional;04 Balears, Illes;2022;22
Guinea-Bissau;Hombres;Total Nacional;04 Balears, Illes;2021;20
Guinea-Bissau;Hombres;Total Nacional;04 Balears, Illes;2020;20
Guinea-Bissau;Hombres;Total Nacional;04 Balears, Illes;2019;20
Guinea-Bissau;Hombres;Total Nacional;04 Balears, Illes;2018;21
Guinea-Bissau;Hombres;Total Nacional;05 Canarias;2022;268
Guinea-Bissau;Hombres;Total Nacional;05 Canarias;2021;257
Guinea-Bissau;Hombres;Total Nacional;05 Canarias;2020;268
Guinea-Bissau;Hombres;Total Nacional;05 Canarias;2019;256
Guinea-Bissau;Hombres;Total Nacional;05 Canarias;2018;258
Guinea-Bissau;Hombres;Total Nacional;06 Cantabria;2022;6
Guinea-Bissau;Hombres;Total Nacional;06 Cantabria;2021;6
Guinea-Bissau;Hombres;Total Nacional;06 Cantabria;2020;6
Guinea-Bissau;Hombres;Total Nacional;06 Cantabria;2019;6
Guinea-Bissau;Hombres;Total Nacional;06 Cantabria;2018;5
Guinea-Bissau;Hombres;Total Nacional;07 Castilla y León;2022;21
Guinea-Bissau;Hombres;Total Nacional;07 Castilla y León;2021;16
Guinea-Bissau;Hombres;Total Nacional;07 Castilla y León;2020;13
Guinea-Bissau;Hombres;Total Nacional;07 Castilla y León;2019;12
Guinea-Bissau;Hombres;Total Nacional;07 Castilla y León;2018;10
Guinea-Bissau;Hombres;Total Nacional;08 Castilla - La Mancha;2022;58
Guinea-Bissau;Hombres;Total Nacional;08 Castilla - La Mancha;2021;52
Guinea-Bissau;Hombres;Total Nacional;08 Castilla - La Mancha;2020;48
Guinea-Bissau;Hombres;Total Nacional;08 Castilla - La Mancha;2019;39
Guinea-Bissau;Hombres;Total Nacional;08 Castilla - La Mancha;2018;33
Guinea-Bissau;Hombres;Total Nacional;09 Cataluña;2022;603
Guinea-Bissau;Hombres;Total Nacional;09 Cataluña;2021;582
Guinea-Bissau;Hombres;Total Nacional;09 Cataluña;2020;579
Guinea-Bissau;Hombres;Total Nacional;09 Cataluña;2019;572
Guinea-Bissau;Hombres;Total Nacional;09 Cataluña;2018;562
Guinea-Bissau;Hombres;Total Nacional;10 Comunitat Valenciana;2022;84
Guinea-Bissau;Hombres;Total Nacional;10 Comunitat Valenciana;2021;74
Guinea-Bissau;Hombres;Total Nacional;10 Comunitat Valenciana;2020;74
Guinea-Bissau;Hombres;Total Nacional;10 Comunitat Valenciana;2019;61
Guinea-Bissau;Hombres;Total Nacional;10 Comunitat Valenciana;2018;58
Guinea-Bissau;Hombres;Total Nacional;11 Extremadura;2022;18
Guinea-Bissau;Hombres;Total Nacional;11 Extremadura;2021;14
Guinea-Bissau;Hombres;Total Nacional;11 Extremadura;2020;20
Guinea-Bissau;Hombres;Total Nacional;11 Extremadura;2019;14
Guinea-Bissau;Hombres;Total Nacional;11 Extremadura;2018;8
Guinea-Bissau;Hombres;Total Nacional;12 Galicia;2022;29
Guinea-Bissau;Hombres;Total Nacional;12 Galicia;2021;29
Guinea-Bissau;Hombres;Total Nacional;12 Galicia;2020;20
Guinea-Bissau;Hombres;Total Nacional;12 Galicia;2019;20
Guinea-Bissau;Hombres;Total Nacional;12 Galicia;2018;16
Guinea-Bissau;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;499
Guinea-Bissau;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;515
Guinea-Bissau;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;538
Guinea-Bissau;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;559
Guinea-Bissau;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;567
Guinea-Bissau;Hombres;Total Nacional;14 Murcia, Región de;2022;99
Guinea-Bissau;Hombres;Total Nacional;14 Murcia, Región de;2021;87
Guinea-Bissau;Hombres;Total Nacional;14 Murcia, Región de;2020;78
Guinea-Bissau;Hombres;Total Nacional;14 Murcia, Región de;2019;73
Guinea-Bissau;Hombres;Total Nacional;14 Murcia, Región de;2018;65
Guinea-Bissau;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;8
Guinea-Bissau;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;8
Guinea-Bissau;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;8
Guinea-Bissau;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;11
Guinea-Bissau;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;15
Guinea-Bissau;Hombres;Total Nacional;16 País Vasco;2022;240
Guinea-Bissau;Hombres;Total Nacional;16 País Vasco;2021;248
Guinea-Bissau;Hombres;Total Nacional;16 País Vasco;2020;276
Guinea-Bissau;Hombres;Total Nacional;16 País Vasco;2019;262
Guinea-Bissau;Hombres;Total Nacional;16 País Vasco;2018;254
Guinea-Bissau;Hombres;Total Nacional;17 Rioja, La;2022;3
Guinea-Bissau;Hombres;Total Nacional;17 Rioja, La;2021;3
Guinea-Bissau;Hombres;Total Nacional;17 Rioja, La;2020;3
Guinea-Bissau;Hombres;Total Nacional;17 Rioja, La;2019;2
Guinea-Bissau;Hombres;Total Nacional;17 Rioja, La;2018;3
Guinea-Bissau;Hombres;Total Nacional;18 Ceuta;2022;0
Guinea-Bissau;Hombres;Total Nacional;18 Ceuta;2021;0
Guinea-Bissau;Hombres;Total Nacional;18 Ceuta;2020;0
Guinea-Bissau;Hombres;Total Nacional;18 Ceuta;2019;0
Guinea-Bissau;Hombres;Total Nacional;18 Ceuta;2018;0
Guinea-Bissau;Hombres;Total Nacional;19 Melilla;2022;0
Guinea-Bissau;Hombres;Total Nacional;19 Melilla;2021;0
Guinea-Bissau;Hombres;Total Nacional;19 Melilla;2020;1
Guinea-Bissau;Hombres;Total Nacional;19 Melilla;2019;0
Guinea-Bissau;Hombres;Total Nacional;19 Melilla;2018;0
Guinea-Bissau;Mujeres;Total Nacional;01 Andalucía;2022;438
Guinea-Bissau;Mujeres;Total Nacional;01 Andalucía;2021;424
Guinea-Bissau;Mujeres;Total Nacional;01 Andalucía;2020;425
Guinea-Bissau;Mujeres;Total Nacional;01 Andalucía;2019;406
Guinea-Bissau;Mujeres;Total Nacional;01 Andalucía;2018;386
Guinea-Bissau;Mujeres;Total Nacional;02 Aragón;2022;39
Guinea-Bissau;Mujeres;Total Nacional;02 Aragón;2021;39
Guinea-Bissau;Mujeres;Total Nacional;02 Aragón;2020;38
Guinea-Bissau;Mujeres;Total Nacional;02 Aragón;2019;42
Guinea-Bissau;Mujeres;Total Nacional;02 Aragón;2018;31
Guinea-Bissau;Mujeres;Total Nacional;03 Asturias, Principado de;2022;9
Guinea-Bissau;Mujeres;Total Nacional;03 Asturias, Principado de;2021;8
Guinea-Bissau;Mujeres;Total Nacional;03 Asturias, Principado de;2020;7
Guinea-Bissau;Mujeres;Total Nacional;03 Asturias, Principado de;2019;7
Guinea-Bissau;Mujeres;Total Nacional;03 Asturias, Principado de;2018;8
Guinea-Bissau;Mujeres;Total Nacional;04 Balears, Illes;2022;9
Guinea-Bissau;Mujeres;Total Nacional;04 Balears, Illes;2021;9
Guinea-Bissau;Mujeres;Total Nacional;04 Balears, Illes;2020;9
Guinea-Bissau;Mujeres;Total Nacional;04 Balears, Illes;2019;8
Guinea-Bissau;Mujeres;Total Nacional;04 Balears, Illes;2018;5
Guinea-Bissau;Mujeres;Total Nacional;05 Canarias;2022;116
Guinea-Bissau;Mujeres;Total Nacional;05 Canarias;2021;111
Guinea-Bissau;Mujeres;Total Nacional;05 Canarias;2020;113
Guinea-Bissau;Mujeres;Total Nacional;05 Canarias;2019;105
Guinea-Bissau;Mujeres;Total Nacional;05 Canarias;2018;106
Guinea-Bissau;Mujeres;Total Nacional;06 Cantabria;2022;2
Guinea-Bissau;Mujeres;Total Nacional;06 Cantabria;2021;4
Guinea-Bissau;Mujeres;Total Nacional;06 Cantabria;2020;6
Guinea-Bissau;Mujeres;Total Nacional;06 Cantabria;2019;4
Guinea-Bissau;Mujeres;Total Nacional;06 Cantabria;2018;0
Guinea-Bissau;Mujeres;Total Nacional;07 Castilla y León;2022;1
Guinea-Bissau;Mujeres;Total Nacional;07 Castilla y León;2021;2
Guinea-Bissau;Mujeres;Total Nacional;07 Castilla y León;2020;3
Guinea-Bissau;Mujeres;Total Nacional;07 Castilla y León;2019;3
Guinea-Bissau;Mujeres;Total Nacional;07 Castilla y León;2018;4
Guinea-Bissau;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;20
Guinea-Bissau;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;20
Guinea-Bissau;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;19
Guinea-Bissau;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;17
Guinea-Bissau;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;10
Guinea-Bissau;Mujeres;Total Nacional;09 Cataluña;2022;224
Guinea-Bissau;Mujeres;Total Nacional;09 Cataluña;2021;223
Guinea-Bissau;Mujeres;Total Nacional;09 Cataluña;2020;218
Guinea-Bissau;Mujeres;Total Nacional;09 Cataluña;2019;185
Guinea-Bissau;Mujeres;Total Nacional;09 Cataluña;2018;183
Guinea-Bissau;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;34
Guinea-Bissau;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;32
Guinea-Bissau;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;32
Guinea-Bissau;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;26
Guinea-Bissau;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;22
Guinea-Bissau;Mujeres;Total Nacional;11 Extremadura;2022;3
Guinea-Bissau;Mujeres;Total Nacional;11 Extremadura;2021;4
Guinea-Bissau;Mujeres;Total Nacional;11 Extremadura;2020;6
Guinea-Bissau;Mujeres;Total Nacional;11 Extremadura;2019;4
Guinea-Bissau;Mujeres;Total Nacional;11 Extremadura;2018;3
Guinea-Bissau;Mujeres;Total Nacional;12 Galicia;2022;8
Guinea-Bissau;Mujeres;Total Nacional;12 Galicia;2021;11
Guinea-Bissau;Mujeres;Total Nacional;12 Galicia;2020;10
Guinea-Bissau;Mujeres;Total Nacional;12 Galicia;2019;10
Guinea-Bissau;Mujeres;Total Nacional;12 Galicia;2018;9
Guinea-Bissau;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;166
Guinea-Bissau;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;171
Guinea-Bissau;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;180
Guinea-Bissau;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;170
Guinea-Bissau;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;162
Guinea-Bissau;Mujeres;Total Nacional;14 Murcia, Región de;2022;26
Guinea-Bissau;Mujeres;Total Nacional;14 Murcia, Región de;2021;19
Guinea-Bissau;Mujeres;Total Nacional;14 Murcia, Región de;2020;12
Guinea-Bissau;Mujeres;Total Nacional;14 Murcia, Región de;2019;9
Guinea-Bissau;Mujeres;Total Nacional;14 Murcia, Región de;2018;4
Guinea-Bissau;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;9
Guinea-Bissau;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;13
Guinea-Bissau;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;11
Guinea-Bissau;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;11
Guinea-Bissau;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;11
Guinea-Bissau;Mujeres;Total Nacional;16 País Vasco;2022;194
Guinea-Bissau;Mujeres;Total Nacional;16 País Vasco;2021;191
Guinea-Bissau;Mujeres;Total Nacional;16 País Vasco;2020;199
Guinea-Bissau;Mujeres;Total Nacional;16 País Vasco;2019;190
Guinea-Bissau;Mujeres;Total Nacional;16 País Vasco;2018;167
Guinea-Bissau;Mujeres;Total Nacional;17 Rioja, La;2022;0
Guinea-Bissau;Mujeres;Total Nacional;17 Rioja, La;2021;0
Guinea-Bissau;Mujeres;Total Nacional;17 Rioja, La;2020;0
Guinea-Bissau;Mujeres;Total Nacional;17 Rioja, La;2019;0
Guinea-Bissau;Mujeres;Total Nacional;17 Rioja, La;2018;0
Guinea-Bissau;Mujeres;Total Nacional;18 Ceuta;2022;0
Guinea-Bissau;Mujeres;Total Nacional;18 Ceuta;2021;0
Guinea-Bissau;Mujeres;Total Nacional;18 Ceuta;2020;0
Guinea-Bissau;Mujeres;Total Nacional;18 Ceuta;2019;1
Guinea-Bissau;Mujeres;Total Nacional;18 Ceuta;2018;0
Guinea-Bissau;Mujeres;Total Nacional;19 Melilla;2022;0
Guinea-Bissau;Mujeres;Total Nacional;19 Melilla;2021;0
Guinea-Bissau;Mujeres;Total Nacional;19 Melilla;2020;0
Guinea-Bissau;Mujeres;Total Nacional;19 Melilla;2019;0
Guinea-Bissau;Mujeres;Total Nacional;19 Melilla;2018;0
Kenia;Hombres;Total Nacional;01 Andalucía;2022;53
Kenia;Hombres;Total Nacional;01 Andalucía;2021;44
Kenia;Hombres;Total Nacional;01 Andalucía;2020;46
Kenia;Hombres;Total Nacional;01 Andalucía;2019;42
Kenia;Hombres;Total Nacional;01 Andalucía;2018;45
Kenia;Hombres;Total Nacional;02 Aragón;2022;7
Kenia;Hombres;Total Nacional;02 Aragón;2021;10
Kenia;Hombres;Total Nacional;02 Aragón;2020;14
Kenia;Hombres;Total Nacional;02 Aragón;2019;11
Kenia;Hombres;Total Nacional;02 Aragón;2018;6
Kenia;Hombres;Total Nacional;03 Asturias, Principado de;2022;2
Kenia;Hombres;Total Nacional;03 Asturias, Principado de;2021;2
Kenia;Hombres;Total Nacional;03 Asturias, Principado de;2020;2
Kenia;Hombres;Total Nacional;03 Asturias, Principado de;2019;2
Kenia;Hombres;Total Nacional;03 Asturias, Principado de;2018;2
Kenia;Hombres;Total Nacional;04 Balears, Illes;2022;16
Kenia;Hombres;Total Nacional;04 Balears, Illes;2021;20
Kenia;Hombres;Total Nacional;04 Balears, Illes;2020;21
Kenia;Hombres;Total Nacional;04 Balears, Illes;2019;14
Kenia;Hombres;Total Nacional;04 Balears, Illes;2018;13
Kenia;Hombres;Total Nacional;05 Canarias;2022;23
Kenia;Hombres;Total Nacional;05 Canarias;2021;31
Kenia;Hombres;Total Nacional;05 Canarias;2020;33
Kenia;Hombres;Total Nacional;05 Canarias;2019;33
Kenia;Hombres;Total Nacional;05 Canarias;2018;30
Kenia;Hombres;Total Nacional;06 Cantabria;2022;2
Kenia;Hombres;Total Nacional;06 Cantabria;2021;2
Kenia;Hombres;Total Nacional;06 Cantabria;2020;2
Kenia;Hombres;Total Nacional;06 Cantabria;2019;2
Kenia;Hombres;Total Nacional;06 Cantabria;2018;2
Kenia;Hombres;Total Nacional;07 Castilla y León;2022;12
Kenia;Hombres;Total Nacional;07 Castilla y León;2021;10
Kenia;Hombres;Total Nacional;07 Castilla y León;2020;6
Kenia;Hombres;Total Nacional;07 Castilla y León;2019;3
Kenia;Hombres;Total Nacional;07 Castilla y León;2018;5
Kenia;Hombres;Total Nacional;08 Castilla - La Mancha;2022;3
Kenia;Hombres;Total Nacional;08 Castilla - La Mancha;2021;5
Kenia;Hombres;Total Nacional;08 Castilla - La Mancha;2020;6
Kenia;Hombres;Total Nacional;08 Castilla - La Mancha;2019;5
Kenia;Hombres;Total Nacional;08 Castilla - La Mancha;2018;5
Kenia;Hombres;Total Nacional;09 Cataluña;2022;85
Kenia;Hombres;Total Nacional;09 Cataluña;2021;76
Kenia;Hombres;Total Nacional;09 Cataluña;2020;83
Kenia;Hombres;Total Nacional;09 Cataluña;2019;62
Kenia;Hombres;Total Nacional;09 Cataluña;2018;62
Kenia;Hombres;Total Nacional;10 Comunitat Valenciana;2022;20
Kenia;Hombres;Total Nacional;10 Comunitat Valenciana;2021;14
Kenia;Hombres;Total Nacional;10 Comunitat Valenciana;2020;15
Kenia;Hombres;Total Nacional;10 Comunitat Valenciana;2019;19
Kenia;Hombres;Total Nacional;10 Comunitat Valenciana;2018;15
Kenia;Hombres;Total Nacional;11 Extremadura;2022;2
Kenia;Hombres;Total Nacional;11 Extremadura;2021;2
Kenia;Hombres;Total Nacional;11 Extremadura;2020;4
Kenia;Hombres;Total Nacional;11 Extremadura;2019;4
Kenia;Hombres;Total Nacional;11 Extremadura;2018;1
Kenia;Hombres;Total Nacional;12 Galicia;2022;10
Kenia;Hombres;Total Nacional;12 Galicia;2021;12
Kenia;Hombres;Total Nacional;12 Galicia;2020;11
Kenia;Hombres;Total Nacional;12 Galicia;2019;8
Kenia;Hombres;Total Nacional;12 Galicia;2018;7
Kenia;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;66
Kenia;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;66
Kenia;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;69
Kenia;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;65
Kenia;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;68
Kenia;Hombres;Total Nacional;14 Murcia, Región de;2022;5
Kenia;Hombres;Total Nacional;14 Murcia, Región de;2021;6
Kenia;Hombres;Total Nacional;14 Murcia, Región de;2020;5
Kenia;Hombres;Total Nacional;14 Murcia, Región de;2019;3
Kenia;Hombres;Total Nacional;14 Murcia, Región de;2018;2
Kenia;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;13
Kenia;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;15
Kenia;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;14
Kenia;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;15
Kenia;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;13
Kenia;Hombres;Total Nacional;16 País Vasco;2022;32
Kenia;Hombres;Total Nacional;16 País Vasco;2021;28
Kenia;Hombres;Total Nacional;16 País Vasco;2020;26
Kenia;Hombres;Total Nacional;16 País Vasco;2019;25
Kenia;Hombres;Total Nacional;16 País Vasco;2018;21
Kenia;Hombres;Total Nacional;17 Rioja, La;2022;0
Kenia;Hombres;Total Nacional;17 Rioja, La;2021;0
Kenia;Hombres;Total Nacional;17 Rioja, La;2020;0
Kenia;Hombres;Total Nacional;17 Rioja, La;2019;0
Kenia;Hombres;Total Nacional;17 Rioja, La;2018;0
Kenia;Hombres;Total Nacional;18 Ceuta;2022;1
